_id,route,route_name,current_garage,mode,month_start,year_month,day_type,on_time_percent,data_source
22537,71D,71D - HAMILTON,East Liberty,Bus,6/1/24,202406,SUN.,0.8027,Clever
22538,71D,71D - HAMILTON,East Liberty,Bus,6/1/24,202406,WEEKDAY,0.7696,Clever
22539,74,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,6/1/24,202406,SAT.,0.5945,Clever
22540,74,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,6/1/24,202406,SUN.,0.7207,Clever
22541,74,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,6/1/24,202406,WEEKDAY,0.6642,Clever
22542,75,75 - ELLSWORTH,East Liberty,Bus,6/1/24,202406,SAT.,0.6784,Clever
22543,75,75 - ELLSWORTH,East Liberty,Bus,6/1/24,202406,SUN.,0.6553,Clever
22544,75,75 - ELLSWORTH,East Liberty,Bus,6/1/24,202406,WEEKDAY,0.7433,Clever
22545,77,77 - PENN HILLS,East Liberty,Bus,6/1/24,202406,SAT.,0.4745,Clever
22546,77,77 - PENN HILLS,East Liberty,Bus,6/1/24,202406,SUN.,0.437,Clever
22547,77,77 - PENN HILLS,East Liberty,Bus,6/1/24,202406,WEEKDAY,0.4221,Clever
22548,79,79 - EAST HILLS,East Liberty,Bus,6/1/24,202406,SAT.,0.6581,Clever
22549,79,79 - EAST HILLS,East Liberty,Bus,6/1/24,202406,SUN.,0.7578,Clever
22550,79,79 - EAST HILLS,East Liberty,Bus,6/1/24,202406,WEEKDAY,0.751,Clever
22551,8,8 - PERRYSVILLE,Ross,Bus,6/1/24,202406,SAT.,0.673,Clever
22552,8,8 - PERRYSVILLE,Ross,Bus,6/1/24,202406,SUN.,0.6673,Clever
22553,8,8 - PERRYSVILLE,Ross,Bus,6/1/24,202406,WEEKDAY,0.7597,Clever
22554,81,81 - OAK HILL,West Mifflin,Bus,6/1/24,202406,SAT.,0.6007,Clever
22555,81,81 - OAK HILL,West Mifflin,Bus,6/1/24,202406,SUN.,0.7714,Clever
22556,81,81 - OAK HILL,West Mifflin,Bus,6/1/24,202406,WEEKDAY,0.659,Clever
22557,82,82 - LINCOLN,East Liberty,Bus,6/1/24,202406,SAT.,0.5679,Clever
22558,82,82 - LINCOLN,East Liberty,Bus,6/1/24,202406,SUN.,0.5493,Clever
22559,82,82 - LINCOLN,East Liberty,Bus,6/1/24,202406,WEEKDAY,0.5356,Clever
22560,83,83 - BEDFORD HILL,West Mifflin,Bus,6/1/24,202406,SAT.,0.4777,Clever
22561,83,83 - BEDFORD HILL,West Mifflin,Bus,6/1/24,202406,SUN.,0.641,Clever
22562,83,83 - BEDFORD HILL,West Mifflin,Bus,6/1/24,202406,WEEKDAY,0.5972,Clever
22563,86,86 - LIBERTY,East Liberty,Bus,6/1/24,202406,SAT.,0.5856,Clever
22564,86,86 - LIBERTY,East Liberty,Bus,6/1/24,202406,SUN.,0.5949,Clever
22565,86,86 - LIBERTY,East Liberty,Bus,6/1/24,202406,WEEKDAY,0.7118,Clever
22566,87,87 - FRIENDSHIP,East Liberty,Bus,6/1/24,202406,SAT.,0.6514,Clever
22567,87,87 - FRIENDSHIP,East Liberty,Bus,6/1/24,202406,SUN.,0.72,Clever
22568,87,87 - FRIENDSHIP,East Liberty,Bus,6/1/24,202406,WEEKDAY,0.7196,Clever
22569,88,88 - PENN,East Liberty,Bus,6/1/24,202406,SAT.,0.734,Clever
22570,88,88 - PENN,East Liberty,Bus,6/1/24,202406,SUN.,0.7469,Clever
22571,88,88 - PENN,East Liberty,Bus,6/1/24,202406,WEEKDAY,0.6968,Clever
22572,89,89 - GARFIELD COMMONS,East Liberty,Bus,6/1/24,202406,SAT.,0.6812,Clever
22573,89,89 - GARFIELD COMMONS,East Liberty,Bus,6/1/24,202406,SUN.,0.791,Clever
22574,89,89 - GARFIELD COMMONS,East Liberty,Bus,6/1/24,202406,WEEKDAY,0.6932,Clever
22575,91,91 - BUTLER STREET,Ross,Bus,6/1/24,202406,SAT.,0.5737,Clever
22576,91,91 - BUTLER STREET,Ross,Bus,6/1/24,202406,SUN.,0.6267,Clever
22577,91,91 - BUTLER STREET,Ross,Bus,6/1/24,202406,WEEKDAY,0.5833,Clever
22578,93,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,6/1/24,202406,SAT.,0.7101,Clever
22579,93,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,6/1/24,202406,SUN.,0.6938,Clever
22580,93,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,6/1/24,202406,WEEKDAY,0.6835,Clever
22581,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,6/1/24,202406,SAT.,0.8226,Clever
22582,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,6/1/24,202406,SUN.,0.8571,Clever
22583,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,6/1/24,202406,WEEKDAY,0.8227,Clever
22584,G2,G2 - WEST BUSWAY,Collier,Bus,6/1/24,202406,SAT.,0.669,Clever
22585,G2,G2 - WEST BUSWAY,Collier,Bus,6/1/24,202406,SUN.,0.8368,Clever
22586,G2,G2 - WEST BUSWAY,Collier,Bus,6/1/24,202406,WEEKDAY,0.795,Clever
22587,G3,G3 - MOON FLYER,Collier,Bus,6/1/24,202406,WEEKDAY,0.7061,Clever
22588,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,6/1/24,202406,WEEKDAY,0.7431,Clever
22589,O1,O1 - ROSS FLYER,Ross,Bus,6/1/24,202406,WEEKDAY,0.7715,Clever
22590,O12,O12 - MCKNIGHT FLYER,Ross,Bus,6/1/24,202406,WEEKDAY,0.6473,Clever
22591,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,6/1/24,202406,WEEKDAY,0.6683,Clever
22592,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,6/1/24,202406,SAT.,0.6268,Clever
22593,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,6/1/24,202406,SUN.,0.6602,Clever
22594,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,6/1/24,202406,WEEKDAY,0.814,Clever
22595,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,6/1/24,202406,WEEKDAY,0.6013,Clever
22596,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,6/1/24,202406,WEEKDAY,0.6519,Clever
22597,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,6/1/24,202406,WEEKDAY,0.7299,Clever
22598,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,6/1/24,202406,WEEKDAY,0.6559,Clever
22599,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,6/1/24,202406,WEEKDAY,0.6147,Clever
22600,P3,P3 - EAST BUSWAY-OAKLAND,East Liberty,Bus,6/1/24,202406,WEEKDAY,0.7941,Clever
22601,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,6/1/24,202406,WEEKDAY,0.5922,Clever
22602,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,6/1/24,202406,SAT.,0.5683,Clever
22603,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,6/1/24,202406,SUN.,0.548,Clever
22604,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,6/1/24,202406,WEEKDAY,0.6393,Clever
22605,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,6/1/24,202406,WEEKDAY,0.5593,Clever
22606,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,6/1/24,202406,WEEKDAY,0.74,Clever
22607,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,6/1/24,202406,WEEKDAY,0.6494,Clever
22608,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,6/1/24,202406,WEEKDAY,0.6675,Clever
22609,P78,P78 - OAKMONT FLYER,East Liberty,Bus,6/1/24,202406,WEEKDAY,0.6019,Clever
22610,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,6/1/24,202406,SAT.,0.6514,Clever
22611,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,6/1/24,202406,SUN.,0.5898,Clever
22612,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,6/1/24,202406,WEEKDAY,0.606,Clever
22613,RLSH,RLSH - Red Line Shuttle,South Hills Village,Light Rail,6/1/24,202406,SAT.,0.9649,Clever
22614,RLSH,RLSH - Red Line Shuttle,South Hills Village,Light Rail,6/1/24,202406,SUN.,0.9775,Clever
22615,RLSH,RLSH - Red Line Shuttle,South Hills Village,Light Rail,6/1/24,202406,WEEKDAY,0.9682,Clever
22616,SLVR,SLVR - Libary via Overbrook,South Hills Village,Light Rail,6/1/24,202406,SAT.,0.7384,Clever
22617,SLVR,SLVR - Libary via Overbrook,South Hills Village,Light Rail,6/1/24,202406,SUN.,0.8366,Clever
22618,SLVR,SLVR - Libary via Overbrook,South Hills Village,Light Rail,6/1/24,202406,WEEKDAY,0.723,Clever
22619,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,6/1/24,202406,WEEKDAY,0.8239,Clever
22620,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,6/1/24,202406,WEEKDAY,0.7723,Clever
22621,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,6/1/24,202406,SAT.,0.7734,Clever
22622,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,6/1/24,202406,SUN.,0.7524,Clever
22623,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,6/1/24,202406,WEEKDAY,0.7398,Clever
22624,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,6/1/24,202406,SAT.,0.6984,Clever
22625,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,6/1/24,202406,WEEKDAY,0.7727,Clever
22626,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,6/1/24,202406,SAT.,0.7812,Clever
22627,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,6/1/24,202406,SUN.,0.6784,Clever
22628,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,6/1/24,202406,WEEKDAY,0.7116,Clever
22639,1,1 - FREEPORT ROAD,Ross,Bus,7/1/24,202407,SAT.,0.4925,Clever
22640,1,1 - FREEPORT ROAD,Ross,Bus,7/1/24,202407,SUN.,0.5774,Clever
22641,1,1 - FREEPORT ROAD,Ross,Bus,7/1/24,202407,WEEKDAY,0.5704,Clever
22642,11,11 - FINEVIEW,Ross,Bus,7/1/24,202407,SAT.,0.7194,Clever
22643,11,11 - FINEVIEW,Ross,Bus,7/1/24,202407,SUN.,0.6967,Clever
22644,11,11 - FINEVIEW,Ross,Bus,7/1/24,202407,WEEKDAY,0.7184,Clever
22645,12,12 - MCKNIGHT,Ross,Bus,7/1/24,202407,SAT.,0.6162,Clever
22646,12,12 - MCKNIGHT,Ross,Bus,7/1/24,202407,SUN.,0.6486,Clever
22647,12,12 - MCKNIGHT,Ross,Bus,7/1/24,202407,WEEKDAY,0.623,Clever
22648,13,13 - BELLEVUE,Ross,Bus,7/1/24,202407,SAT.,0.5068,Clever
22649,13,13 - BELLEVUE,Ross,Bus,7/1/24,202407,SUN.,0.6629,Clever
22650,13,13 - BELLEVUE,Ross,Bus,7/1/24,202407,WEEKDAY,0.74,Clever
22651,14,14 - OHIO VALLEY,Ross,Bus,7/1/24,202407,SAT.,0.8187,Clever
22652,14,14 - OHIO VALLEY,Ross,Bus,7/1/24,202407,SUN.,0.7395,Clever
22653,14,14 - OHIO VALLEY,Ross,Bus,7/1/24,202407,WEEKDAY,0.7713,Clever
22654,15,15 - CHARLES,Ross,Bus,7/1/24,202407,SAT.,0.587,Clever
22655,15,15 - CHARLES,Ross,Bus,7/1/24,202407,SUN.,0.7147,Clever
22656,15,15 - CHARLES,Ross,Bus,7/1/24,202407,WEEKDAY,0.6151,Clever
22657,16,16 - BRIGHTON,Ross,Bus,7/1/24,202407,SAT.,0.6866,Clever
22658,16,16 - BRIGHTON,Ross,Bus,7/1/24,202407,SUN.,0.6455,Clever
22659,16,16 - BRIGHTON,Ross,Bus,7/1/24,202407,WEEKDAY,0.7251,Clever
22660,17,17 - SHADELAND,Ross,Bus,7/1/24,202407,SAT.,0.7029,Clever
22661,17,17 - SHADELAND,Ross,Bus,7/1/24,202407,SUN.,0.6342,Clever
22662,17,17 - SHADELAND,Ross,Bus,7/1/24,202407,WEEKDAY,0.6693,Clever
22663,18,18 - MANCHESTER,Ross,Bus,7/1/24,202407,WEEKDAY,0.8888,Clever
22664,19L,19L - EMSWORTH LIMITED,Ross,Bus,7/1/24,202407,WEEKDAY,0.5606,Clever
22665,2,2 - MOUNT ROYAL,Ross,Bus,7/1/24,202407,SAT.,0.7289,Clever
22666,2,2 - MOUNT ROYAL,Ross,Bus,7/1/24,202407,SUN.,0.6389,Clever
22667,2,2 - MOUNT ROYAL,Ross,Bus,7/1/24,202407,WEEKDAY,0.6519,Clever
22668,20,20 - KENNEDY,Collier,Bus,7/1/24,202407,SAT.,0.4588,Clever
22669,20,20 - KENNEDY,Collier,Bus,7/1/24,202407,SUN.,0.7244,Clever
22670,20,20 - KENNEDY,Collier,Bus,7/1/24,202407,WEEKDAY,0.4597,Clever
22671,21,21 - CORAOPOLIS,Collier,Bus,7/1/24,202407,SAT.,0.7807,Clever
22672,21,21 - CORAOPOLIS,Collier,Bus,7/1/24,202407,SUN.,0.7527,Clever
22673,21,21 - CORAOPOLIS,Collier,Bus,7/1/24,202407,WEEKDAY,0.7394,Clever
22674,22,22 - MCCOY,Collier,Bus,7/1/24,202407,SAT.,0.6213,Clever
22675,22,22 - MCCOY,Collier,Bus,7/1/24,202407,SUN.,0.5272,Clever
22676,22,22 - MCCOY,Collier,Bus,7/1/24,202407,WEEKDAY,0.5276,Clever
22677,24,24 - WEST PARK,Collier,Bus,7/1/24,202407,SAT.,0.685,Clever
22678,24,24 - WEST PARK,Collier,Bus,7/1/24,202407,SUN.,0.6518,Clever
22679,24,24 - WEST PARK,Collier,Bus,7/1/24,202407,WEEKDAY,0.6038,Clever
22680,26,26 - CHARTIERS,Collier,Bus,7/1/24,202407,SAT.,0.7271,Clever
22681,26,26 - CHARTIERS,Collier,Bus,7/1/24,202407,SUN.,0.6849,Clever
22682,26,26 - CHARTIERS,Collier,Bus,7/1/24,202407,WEEKDAY,0.7435,Clever
22683,27,27 - FAIRYWOOD,Collier,Bus,7/1/24,202407,SAT.,0.722,Clever
22684,27,27 - FAIRYWOOD,Collier,Bus,7/1/24,202407,SUN.,0.6905,Clever
22685,27,27 - FAIRYWOOD,Collier,Bus,7/1/24,202407,WEEKDAY,0.6912,Clever
22686,28X,28X - AIRPORT FLYER,East Liberty,Bus,7/1/24,202407,SAT.,0.6866,Clever
22687,28X,28X - AIRPORT FLYER,East Liberty,Bus,7/1/24,202407,SUN.,0.6327,Clever
22688,28X,28X - AIRPORT FLYER,East Liberty,Bus,7/1/24,202407,WEEKDAY,0.5963,Clever
22689,29,29 - ROBINSON,Collier,Bus,7/1/24,202407,SAT.,0.6364,Clever
22690,29,29 - ROBINSON,Collier,Bus,7/1/24,202407,SUN.,0.6891,Clever
22691,29,29 - ROBINSON,Collier,Bus,7/1/24,202407,WEEKDAY,0.6808,Clever
22692,31,31 - BRIDGEVILLE,Collier,Bus,7/1/24,202407,SAT.,0.6329,Clever
22693,31,31 - BRIDGEVILLE,Collier,Bus,7/1/24,202407,SUN.,0.6711,Clever
22694,31,31 - BRIDGEVILLE,Collier,Bus,7/1/24,202407,WEEKDAY,0.6579,Clever
22695,36,36 - BANKSVILLE,Collier,Bus,7/1/24,202407,SAT.,0.5543,Clever
22696,36,36 - BANKSVILLE,Collier,Bus,7/1/24,202407,SUN.,0.6337,Clever
22697,36,36 - BANKSVILLE,Collier,Bus,7/1/24,202407,WEEKDAY,0.7646,Clever
22698,37,37 - CASTLE SHANNON,Collier,Bus,7/1/24,202407,SAT.,0.8744,Clever
22699,37,37 - CASTLE SHANNON,Collier,Bus,7/1/24,202407,SUN.,0.8465,Clever
22700,37,37 - CASTLE SHANNON,Collier,Bus,7/1/24,202407,WEEKDAY,0.8088,Clever
22701,38,38 - GREEN TREE,Collier,Bus,7/1/24,202407,SAT.,0.7405,Clever
22702,38,38 - GREEN TREE,Collier,Bus,7/1/24,202407,SUN.,0.6216,Clever
22703,38,38 - GREEN TREE,Collier,Bus,7/1/24,202407,WEEKDAY,0.6576,Clever
22704,39,39 - BROOKLINE,Collier,Bus,7/1/24,202407,SAT.,0.855,Clever
22705,39,39 - BROOKLINE,Collier,Bus,7/1/24,202407,SUN.,0.8375,Clever
22706,39,39 - BROOKLINE,Collier,Bus,7/1/24,202407,WEEKDAY,0.732,Clever
22707,4,4 - TROY HILL,Ross,Bus,7/1/24,202407,SAT.,0.5732,Clever
22708,4,4 - TROY HILL,Ross,Bus,7/1/24,202407,SUN.,0.7186,Clever
22709,4,4 - TROY HILL,Ross,Bus,7/1/24,202407,WEEKDAY,0.7686,Clever
22710,40,40 - MOUNT WASHINGTON,Ross,Bus,7/1/24,202407,SAT.,0.8532,Clever
22711,40,40 - MOUNT WASHINGTON,Ross,Bus,7/1/24,202407,SUN.,0.8104,Clever
22712,40,40 - MOUNT WASHINGTON,Ross,Bus,7/1/24,202407,WEEKDAY,0.7305,Clever
22713,41,41 - BOWER HILL,Collier,Bus,7/1/24,202407,SAT.,0.7124,Clever
22714,41,41 - BOWER HILL,Collier,Bus,7/1/24,202407,SUN.,0.7649,Clever
22715,41,41 - BOWER HILL,Collier,Bus,7/1/24,202407,WEEKDAY,0.761,Clever
22716,42,42 - POTOMAC,Collier,Bus,7/1/24,202407,SAT.,0.8081,Clever
22717,42,42 - POTOMAC,Collier,Bus,7/1/24,202407,SUN.,0.8659,Clever
22718,42,42 - POTOMAC,Collier,Bus,7/1/24,202407,WEEKDAY,0.8052,Clever
22719,43,43 - BAILEY,Collier,Bus,7/1/24,202407,SAT.,0.7181,Clever
22720,43,43 - BAILEY,Collier,Bus,7/1/24,202407,SUN.,0.7592,Clever
22721,43,43 - BAILEY,Collier,Bus,7/1/24,202407,WEEKDAY,0.7814,Clever
22722,44,44 - VIA KNOXVILLE,Collier,Bus,7/1/24,202407,SAT.,0.7046,Clever
22723,44,44 - VIA KNOXVILLE,Collier,Bus,7/1/24,202407,SUN.,0.8314,Clever
22724,44,44 - VIA KNOXVILLE,Collier,Bus,7/1/24,202407,WEEKDAY,0.4809,Clever
22725,48,48 - ARLINGTON,Collier,Bus,7/1/24,202407,SAT.,0.7307,Clever
22726,48,48 - ARLINGTON,Collier,Bus,7/1/24,202407,SUN.,0.7238,Clever
22727,48,48 - ARLINGTON,Collier,Bus,7/1/24,202407,WEEKDAY,0.7173,Clever
22728,51,51 - CARRICK,West Mifflin,Bus,7/1/24,202407,SAT.,0.6597,Clever
22729,51,51 - CARRICK,West Mifflin,Bus,7/1/24,202407,SUN.,0.5344,Clever
22730,51,51 - CARRICK,West Mifflin,Bus,7/1/24,202407,WEEKDAY,0.6618,Clever
22731,51L,51L - CARRICK LIMITED,West Mifflin,Bus,7/1/24,202407,WEEKDAY,0.6995,Clever
22732,52L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,7/1/24,202407,WEEKDAY,0.7294,Clever
22733,53,53 - HOMESTEAD PARK,West Mifflin,Bus,7/1/24,202407,SAT.,0.6973,Clever
22734,53,53 - HOMESTEAD PARK,West Mifflin,Bus,7/1/24,202407,SUN.,0.815,Clever
22735,53L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,7/1/24,202407,WEEKDAY,0.5828,Clever
22736,54,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,7/1/24,202407,SAT.,0.6109,Clever
22737,54,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,7/1/24,202407,SUN.,0.5652,Clever
22738,54,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,7/1/24,202407,WEEKDAY,0.662,Clever
22739,55,55 - GLASSPORT,West Mifflin,Bus,7/1/24,202407,SAT.,0.6232,Clever
22740,55,55 - GLASSPORT,West Mifflin,Bus,7/1/24,202407,SUN.,0.6371,Clever
22741,55,55 - GLASSPORT,West Mifflin,Bus,7/1/24,202407,WEEKDAY,0.6356,Clever
22742,56,56 - LINCOLN PLACE,West Mifflin,Bus,7/1/24,202407,SAT.,0.6307,Clever
22743,56,56 - LINCOLN PLACE,West Mifflin,Bus,7/1/24,202407,SUN.,0.6511,Clever
22744,56,56 - LINCOLN PLACE,West Mifflin,Bus,7/1/24,202407,WEEKDAY,0.6286,Clever
22745,57,57 - HAZELWOOD,West Mifflin,Bus,7/1/24,202407,SAT.,0.6002,Clever
22746,57,57 - HAZELWOOD,West Mifflin,Bus,7/1/24,202407,SUN.,0.6941,Clever
22747,57,57 - HAZELWOOD,West Mifflin,Bus,7/1/24,202407,WEEKDAY,0.6433,Clever
22748,58,58 - GREENFIELD,East Liberty,Bus,7/1/24,202407,SAT.,0.3805,Clever
22749,58,58 - GREENFIELD,East Liberty,Bus,7/1/24,202407,SUN.,0.5178,Clever
22750,58,58 - GREENFIELD,East Liberty,Bus,7/1/24,202407,WEEKDAY,0.4094,Clever
22751,59,59 - MON VALLEY,West Mifflin,Bus,7/1/24,202407,SAT.,0.5925,Clever
22752,59,59 - MON VALLEY,West Mifflin,Bus,7/1/24,202407,SUN.,0.5254,Clever
22753,59,59 - MON VALLEY,West Mifflin,Bus,7/1/24,202407,WEEKDAY,0.6081,Clever
22754,6,6 - SPRING HILL,Ross,Bus,7/1/24,202407,SAT.,0.5655,Clever
22755,6,6 - SPRING HILL,Ross,Bus,7/1/24,202407,SUN.,0.7449,Clever
22756,6,6 - SPRING HILL,Ross,Bus,7/1/24,202407,WEEKDAY,0.5881,Clever
22757,60,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,7/1/24,202407,SAT.,0.7241,Clever
22758,60,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,7/1/24,202407,SUN.,0.7826,Clever
22759,60,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,7/1/24,202407,WEEKDAY,0.7724,Clever
22760,61A,61A - NORTH BRADDOCK,West Mifflin,Bus,7/1/24,202407,SAT.,0.6334,Clever
22761,61A,61A - NORTH BRADDOCK,West Mifflin,Bus,7/1/24,202407,SUN.,0.5939,Clever
22762,61A,61A - NORTH BRADDOCK,West Mifflin,Bus,7/1/24,202407,WEEKDAY,0.5573,Clever
22763,61B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,7/1/24,202407,SAT.,0.5241,Clever
22764,61B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,7/1/24,202407,SUN.,0.5362,Clever
22765,61B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,7/1/24,202407,WEEKDAY,0.504,Clever
22766,61C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,7/1/24,202407,SAT.,0.4774,Clever
22767,61C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,7/1/24,202407,SUN.,0.4532,Clever
22768,61C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,7/1/24,202407,WEEKDAY,0.4501,Clever
22769,61D,61D - MURRAY,West Mifflin,Bus,7/1/24,202407,SAT.,0.7407,Clever
22770,61D,61D - MURRAY,West Mifflin,Bus,7/1/24,202407,SUN.,0.8243,Clever
22771,61D,61D - MURRAY,West Mifflin,Bus,7/1/24,202407,WEEKDAY,0.7359,Clever
22772,64,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,7/1/24,202407,SAT.,0.7075,Clever
22773,64,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,7/1/24,202407,SUN.,0.696,Clever
22774,64,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,7/1/24,202407,WEEKDAY,0.6202,Clever
22775,65,65 - SQUIRREL HILL,East Liberty,Bus,7/1/24,202407,WEEKDAY,0.458,Clever
22776,67,67 - MONROEVILLE,East Liberty,Bus,7/1/24,202407,SAT.,0.4711,Clever
22777,67,67 - MONROEVILLE,East Liberty,Bus,7/1/24,202407,SUN.,0.4212,Clever
22778,67,67 - MONROEVILLE,East Liberty,Bus,7/1/24,202407,WEEKDAY,0.6278,Clever
22779,69,69 - TRAFFORD,East Liberty,Bus,7/1/24,202407,SAT.,0.6368,Clever
22780,69,69 - TRAFFORD,East Liberty,Bus,7/1/24,202407,SUN.,0.6691,Clever
22781,69,69 - TRAFFORD,East Liberty,Bus,7/1/24,202407,WEEKDAY,0.6387,Clever
22782,7,7 - SPRING GARDEN,Ross,Bus,7/1/24,202407,WEEKDAY,0.7218,Clever
22783,71,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,7/1/24,202407,WEEKDAY,0.748,Clever
22784,71A,71A - NEGLEY,East Liberty,Bus,7/1/24,202407,SAT.,0.8218,Clever
22785,71A,71A - NEGLEY,East Liberty,Bus,7/1/24,202407,SUN.,0.7682,Clever
22786,71A,71A - NEGLEY,East Liberty,Bus,7/1/24,202407,WEEKDAY,0.73,Clever
22787,71B,71B - HIGHLAND PARK,East Liberty,Bus,7/1/24,202407,SAT.,0.5844,Clever
22788,71B,71B - HIGHLAND PARK,East Liberty,Bus,7/1/24,202407,SUN.,0.622,Clever
22789,71B,71B - HIGHLAND PARK,East Liberty,Bus,7/1/24,202407,WEEKDAY,0.5543,Clever
22790,71C,71C - POINT BREEZE,East Liberty,Bus,7/1/24,202407,SAT.,0.6723,Clever
22791,71C,71C - POINT BREEZE,East Liberty,Bus,7/1/24,202407,SUN.,0.7344,Clever
22792,71C,71C - POINT BREEZE,East Liberty,Bus,7/1/24,202407,WEEKDAY,0.6585,Clever
22793,71D,71D - HAMILTON,East Liberty,Bus,7/1/24,202407,SAT.,0.8444,Clever
22794,71D,71D - HAMILTON,East Liberty,Bus,7/1/24,202407,SUN.,0.7872,Clever
22795,71D,71D - HAMILTON,East Liberty,Bus,7/1/24,202407,WEEKDAY,0.7561,Clever
22796,74,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,7/1/24,202407,SAT.,0.4214,Clever
22797,74,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,7/1/24,202407,SUN.,0.6741,Clever
22798,74,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,7/1/24,202407,WEEKDAY,0.6604,Clever
22799,75,75 - ELLSWORTH,East Liberty,Bus,7/1/24,202407,SAT.,0.646,Clever
22800,75,75 - ELLSWORTH,East Liberty,Bus,7/1/24,202407,SUN.,0.6515,Clever
22801,75,75 - ELLSWORTH,East Liberty,Bus,7/1/24,202407,WEEKDAY,0.7318,Clever
22802,77,77 - PENN HILLS,East Liberty,Bus,7/1/24,202407,SAT.,0.5499,Clever
22803,77,77 - PENN HILLS,East Liberty,Bus,7/1/24,202407,SUN.,0.473,Clever
22804,77,77 - PENN HILLS,East Liberty,Bus,7/1/24,202407,WEEKDAY,0.3977,Clever
22805,79,79 - EAST HILLS,East Liberty,Bus,7/1/24,202407,SAT.,0.7155,Clever
22806,79,79 - EAST HILLS,East Liberty,Bus,7/1/24,202407,SUN.,0.7064,Clever
22807,79,79 - EAST HILLS,East Liberty,Bus,7/1/24,202407,WEEKDAY,0.7546,Clever
22808,8,8 - PERRYSVILLE,Ross,Bus,7/1/24,202407,SAT.,0.6965,Clever
22809,8,8 - PERRYSVILLE,Ross,Bus,7/1/24,202407,SUN.,0.7792,Clever
22810,8,8 - PERRYSVILLE,Ross,Bus,7/1/24,202407,WEEKDAY,0.7985,Clever
